athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Jack Burnell,GBR,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6354.6,1.0,1032.2,2100.3,3146.6,4205.4,5243.4,6354.6,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6354.9,2.0,1053.9,2128.7,3189.0,4228.4,5248.3,6354.9,,,,,,,,,,,,,,,,,,,,,,,,,
David Aubry,FRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6355.0,3.0,1035.3,2107.3,3153.2,4195.7,5225.2,6355.0,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6355.1,4.0,1033.7,2098.1,3144.8,4198.6,5233.1,6355.1,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6355.5,5.0,1039.3,2106.2,3153.2,4204.7,5245.7,6355.5,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6358.4,6.0,1033.2,2098.7,3166.4,4210.8,5251.9,6358.4,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6360.2,7.0,1035.3,2097.8,3160.4,4222.1,5246.7,6360.2,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6360.4,8.0,1048.5,2118.6,3169.8,4206.4,5248.7,6360.4,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6360.6,9.0,1041.1,2105.2,3168.1,4206.8,5250.0,6360.6,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6362.1,10.0,1033.9,2100.8,3164.0,4208.5,5243.9,6362.1,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Hughes,GBR,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6365.9,11.0,1030.5,2099.9,3167.2,4210.3,5250.5,6365.9,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Brazier,AUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6366.7,12.0,1035.5,2099.3,3172.7,4215.1,5247.7,6366.7,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6367.6,13.0,1051.7,2117.7,3183.6,4222.6,5248.0,6367.6,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6367.8,14.0,1039.5,2106.8,3171.1,4213.4,5250.1,6367.8,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,GER,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.3,15.0,1047.0,2119.0,3183.8,4223.4,5249.9,6369.3,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.4,16.0,1033.7,2101.7,3169.2,4225.2,5253.3,6369.4,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.4,17.0,1035.2,2102.7,3172.0,4216.2,5245.4,6369.4,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,CAN,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.2,18.0,1038.2,2105.9,3170.4,4207.8,5249.0,6370.2,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.3,19.0,1037.1,2106.2,3175.6,4228.3,5252.2,6370.3,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.6,20.0,1034.1,2104.2,3175.1,4219.3,5251.3,6370.6,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.7,21.0,1034.1,2099.8,3163.2,4206.9,5245.5,6370.7,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6371.1,22.0,1036.9,2102.8,3142.8,4210.7,5249.4,6371.1,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6371.3,23.0,1047.9,2109.8,3172.8,4210.3,5245.3,6371.3,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,ARG,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6373.1,24.0,1040.5,2100.7,3167.2,4212.8,5249.1,6373.1,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,GER,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6373.2,25.0,1039.9,2111.8,3176.8,4225.6,5251.2,6373.2,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6374.1,26.0,1044.2,2108.9,3174.1,4221.9,5252.2,6374.1,,,,,,,,,,,,,,,,,,,,,,,,,
Sergey Bolshakov,RUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6380.4,27.0,1039.8,2115.1,3191.5,4231.2,5255.5,6380.4,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6384.0,28.0,1028.2,2094.8,3147.7,4200.4,5283.2,6384.0,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,JPN,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6422.6,29.0,1049.8,2120.1,3194.2,4238.1,5280.1,6422.6,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,JPN,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6423.2,30.0,1037.7,2113.7,3179.6,4230.0,5278.6,6423.2,,,,,,,,,,,,,,,,,,,,,,,,,
Lachlan Colquhoun,AUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6432.0,31.0,1037.9,2102.7,3181.1,4232.8,5284.7,6432.0,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6435.0,32.0,1035.1,2103.4,3175.2,4225.4,5271.7,6435.0,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,AUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6436.0,33.0,1031.6,2098.1,3166.7,4219.1,5282.7,6436.0,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,AUS,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6436.1,34.0,1037.4,2106.9,3168.4,4227.9,5280.2,6436.1,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6438.0,35.0,1042.4,2107.9,3173.7,4226.6,5280.7,6438.0,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6441.5,36.0,1044.1,2110.5,3187.5,4233.1,5283.1,6441.5,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6475.1,37.0,1042.5,2107.4,3175.0,4228.8,5282.1,6475.1,,,,,,,,,,,,,,,,,,,,,,,,,
Anis Cheniti,FRA,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6514.0,38.0,1036.9,2105.5,3185.5,4242.9,5330.3,6514.0,,,,,,,,,,,,,,,,,,,,,,,,,
