athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Gregorio Paltrinieri,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6401.8,1.0,1064.4,2118.6,3192.6,4293.1,6401.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6403.4,2.0,1061.4,2115.9,3195.7,4295.6,6403.4,,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6404.2,3.0,1058.3,2112.4,3191.9,4296.3,6404.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6405.4,4.0,1069.8,2125.1,3190.8,4301.5,6405.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6405.5,5.0,1064.5,2118.1,3194.3,4293.5,6405.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6407.1,6.0,1084.6,2144.5,3204.5,4313.6,6407.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6409.7,7.0,1073.3,2134.5,3200.6,4306.3,6409.7,,,,,,,,,,,,,,,,,,,,,,,,,,
David Aubry,FRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6414.2,8.0,1087.7,2136.1,3201.5,4301.3,6414.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6414.8,9.0,1071.2,2125.2,3197.2,4314.8,6414.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6416.0,10.0,1086.8,2139.6,3202.8,4303.8,6416.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6416.6,11.0,1066.7,2119.4,3193.3,4296.3,6416.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,51.0,6417.0,12.0,1079.4,2136.4,3202.4,4308.1,6417.0,,,,,,,,,,,,,,,,,,,,,,,,,,
