athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Gregorio Paltrinieri,ITA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3343.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3345.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3346.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3347.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3347.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3347.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Wallart,FRA,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3349.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3350.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florian Wellbrock,GER,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3350.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,GER,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3351.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3357.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3360.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3415.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,RUS,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3416.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Adeev,RUS,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3416.9,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Schreiber,SUI,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3417.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3421.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3422.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3422.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3423.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3423.6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3516.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,SVK,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3725.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sander Paavo,EST,05/12/2021,European Championships,"Budapest, HUN",5.0,NW,Neutral,25.0,3934.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
