athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Florian Wellbrock,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3168.8,1.0,311.7,,1042.7,1376.9,1609.7,2114.2,2446.4,2672.9,3168.8,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3172.7,2.0,315.7,545.1,1043.1,1377.0,1607.5,2115.3,2450.8,2677.6,3172.7,,,,,,,,,,,,,,,,,,,,,,
Mykhailo Romanchuk,UKR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3193.9,3.0,305.1,541.0,1041.2,1381.8,1612.1,2115.4,2454.6,2686.0,3193.9,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3202.6,4.0,,546.9,1045.4,1383.3,1614.7,2117.4,2456.3,2688.3,3202.6,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3206.0,5.0,,550.0,1046.6,1379.2,1613.8,2119.3,2457.8,2690.8,3206.0,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3223.2,6.0,314.0,,1051.1,1387.9,1618.8,2123.0,2467.6,2702.5,3223.2,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3262.0,7.0,331.2,562.4,1063.4,1403.9,1635.3,2148.4,2498.7,2739.1,3262.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Lee,AUS,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3268.2,8.0,,550.3,1048.9,1382.5,1615.6,2148.3,2499.6,2737.7,3268.2,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3268.3,9.0,329.5,558.5,1054.9,1391.0,1624.0,2147.6,2501.8,2736.8,3268.3,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3268.4,10.0,,557.3,1060.8,1406.0,1638.2,2149.9,2504.1,2745.9,3268.4,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3268.4,10.0,320.2,543.6,1056.5,1397.0,1622.4,2146.9,2497.4,2739.9,3268.4,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3272.8,12.0,,549.0,1044.6,1383.7,1617.8,2146.8,2504.8,2747.2,3272.8,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3325.5,13.0,320.7,549.0,1068.4,1412.6,1657.6,2188.7,2547.9,2791.6,3325.5,,,,,,,,,,,,,,,,,,,,,,
Juan Manuel Morales,COL,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3381.2,14.0,330.0,561.5,1103.1,,,,2603.7,2842.5,3381.2,,,,,,,,,,,,,,,,,,,,,,
Simon Lamar,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3381.7,15.0,330.6,560.5,1084.1,1442.1,1695.5,2230.2,2595.2,2845.2,3381.7,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3382.3,16.0,331.5,559.2,1082.7,1441.1,1688.7,2228.1,2592.3,2847.6,3382.3,,,,,,,,,,,,,,,,,,,,,,
Rui Meng,CHN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3384.2,17.0,,552.3,1082.6,1444.9,1700.6,2230.7,2594.0,2847.0,3384.2,,,,,,,,,,,,,,,,,,,,,,
Kaiki Furuhata,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3384.6,18.0,,561.2,1085.3,1437.2,1689.5,2225.1,2589.4,2846.3,3384.6,,,,,,,,,,,,,,,,,,,,,,
Junbohang Zhao,CHN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3386.5,19.0,325.4,570.1,1084.5,1444.1,1693.8,2231.2,2604.9,2858.4,3386.5,,,,,,,,,,,,,,,,,,,,,,
Emir Batur Albayrak,TUR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3387.1,20.0,335.4,573.6,1097.2,1448.1,1693.6,2229.6,2596.0,2845.4,3387.1,,,,,,,,,,,,,,,,,,,,,,
Bruce Hanson Almeida,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3387.7,21.0,334.6,567.6,1088.5,1441.8,1689.0,2228.8,2594.0,2845.5,3387.7,,,,,,,,,,,,,,,,,,,,,,
Gabriel Arteiro,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3388.4,22.0,321.2,562.1,1082.5,1443.6,1690.9,2230.7,2606.1,2858.0,3388.4,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3388.7,23.0,323.9,556.5,1077.1,1442.5,1693.5,2226.0,2593.4,2842.4,3388.7,,,,,,,,,,,,,,,,,,,,,,
Cheng-Chi Cho,TPE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3388.9,24.0,320.0,552.1,1079.1,1437.0,1680.6,2226.5,2591.2,2847.0,3388.9,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3388.9,24.0,332.1,564.3,1086.1,1440.9,1687.2,2229.4,2597.8,2846.6,3388.9,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Markos,GRE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3390.8,26.0,312.7,549.9,1057.6,1419.8,1669.1,2227.4,2597.4,2855.5,3390.8,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3390.9,27.0,,563.2,1081.4,1437.1,1690.1,2229.3,2597.3,2848.2,3390.9,,,,,,,,,,,,,,,,,,,,,,
Connor Buck,RSA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3399.6,28.0,,555.6,1080.3,1437.9,1685.8,2229.1,2594.9,2849.7,3399.6,,,,,,,,,,,,,,,,,,,,,,
Ruan Breytenbach,RSA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3474.9,29.0,,563.3,1102.7,1472.5,,2261.6,2631.4,2895.9,3474.9,,,,,,,,,,,,,,,,,,,,,,
Juan Alcivar,ECU,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3485.3,30.0,324.2,565.0,1100.1,1469.8,1721.7,2277.7,2665.0,2925.1,3485.3,,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,SVK,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3500.4,31.0,323.5,,1105.9,1472.2,1726.6,2287.8,2670.9,2933.4,3500.4,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3501.0,32.0,,563.6,1100.8,1471.6,1725.5,2286.4,2670.2,2930.8,3501.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Axon,CAN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3501.5,33.0,320.4,557.8,1094.8,1466.7,1717.3,2278.2,2665.0,2932.0,3501.5,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3554.5,34.0,331.2,571.5,1110.9,1488.1,1747.9,2327.0,2715.4,2979.5,3554.5,,,,,,,,,,,,,,,,,,,,,,
Burhanettin Hacisagir,TUR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3575.2,35.0,342.8,594.4,1144.1,1523.0,1790.5,2364.0,2746.0,3013.2,3575.2,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3578.2,36.0,338.9,,1146.6,1525.7,1780.0,2366.1,2747.9,3010.2,3578.2,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,HKG,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3578.4,37.0,329.7,578.5,1143.0,1519.0,,2364.4,2744.1,3007.4,3578.4,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3582.6,38.0,330.7,,1141.0,1520.1,1776.8,2362.8,2742.3,3007.2,3582.6,,,,,,,,,,,,,,,,,,,,,,
Pei-Chi Cho,TPE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3582.7,39.0,333.8,578.6,1143.3,1518.0,1773.2,2366.1,2751.0,3007.9,3582.7,,,,,,,,,,,,,,,,,,,,,,
Arturo Perez Vertti Ferrer,MEX,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3583.5,40.0,335.8,575.3,1140.7,1515.4,1781.0,2364.4,3020.3,,3583.5,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Paccot,URU,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3583.6,41.0,343.0,590.5,1145.7,1525.6,1783.8,2361.0,2743.0,3006.3,3583.6,,,,,,,,,,,,,,,,,,,,,,
Artyom Lukasevits,SGP,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3583.6,42.0,340.0,598.9,1147.9,1523.8,1780.7,2364.4,3005.9,,3583.6,,,,,,,,,,,,,,,,,,,,,,
Jeison Rojas,CRC,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3585.4,43.0,331.2,579.6,1142.1,1521.4,1780.0,2363.1,2743.6,3004.1,3585.4,,,,,,,,,,,,,,,,,,,,,,
Ritchie Oh,SGP,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3594.5,44.0,337.8,598.4,1155.3,1534.1,1795.3,2380.2,2757.9,3028.0,3594.5,,,,,,,,,,,,,,,,,,,,,,
Minseok Kim,KOR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3599.2,45.0,336.2,597.8,1163.6,1537.4,1801.1,2372.3,3018.7,,3599.2,,,,,,,,,,,,,,,,,,,,,,
Colin Babbitt,ECU,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3610.8,46.0,338.3,584.5,1147.3,1528.1,1784.8,2369.3,2759.8,3033.4,3610.8,,,,,,,,,,,,,,,,,,,,,,
Grgo Mujan,CRO,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3611.7,47.0,336.5,,1144.6,1521.0,1783.5,2368.2,2751.1,,3611.7,,,,,,,,,,,,,,,,,,,,,,
Pedro Pinotes,ANG,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3615.0,48.0,341.4,601.3,1163.1,1544.0,1803.9,2378.2,2757.4,3017.9,3615.0,,,,,,,,,,,,,,,,,,,,,,
Changmin Lee,KOR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3617.9,49.0,338.8,587.5,1150.6,1527.0,1784.6,2366.4,2753.3,3018.0,3617.9,,,,,,,,,,,,,,,,,,,,,,
Anton-Theo Girlin,EST,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3897.1,50.0,347.9,618.0,1236.2,1659.4,1943.7,2569.6,2995.4,3281.3,3897.1,,,,,,,,,,,,,,,,,,,,,,
Santiago Reyes,GUA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,61.0,3949.2,51.0,349.1,629.3,1229.4,1656.6,1947.6,2573.1,3005.9,3302.4,3949.2,,,,,,,,,,,,,,,,,,,,,,
