athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6654.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6656.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6662.02,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6688.03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6694.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6695.09,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anton Evsikov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6698.08,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6700.03,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6701.08,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6702.02,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6702.04,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6702.07,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6704.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6705.03,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6708.08,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6709.04,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6712.07,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergey Bolshakov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6714.09,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6718.02,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6734.02,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6737.08,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6739.05,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6794.08,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Dolgov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6796.07,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikhail Lipskii,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6800.03,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
