athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Hector Thomas Cheal Pardoe,GBR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7327.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7333.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7333.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7335.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,AUS,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7337.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,JPN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7349.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7352.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7357.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Farinango,ECU,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7367.9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ous Mellouli,TUN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7375.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Mcglynn,RSA,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7376.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Delgadillo,MEX,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7376.8,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7376.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7377.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7383.6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7383.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7385.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7385.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7386.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7386.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7388.6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7389.2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Toyoda,JPN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7389.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7389.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Seidler,NAM,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7391.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7391.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johndry Segovia,VEN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7397.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malek Louissi,TUN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7443.8,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Vera,VEN,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7480.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7488.7,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,SVK,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7492.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7525.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Chmielewski,POL,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7525.5,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mathy Ben Rahou,MAR,06/20/2021,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,71.0,7527.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
