athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
David Betlehem,HUN,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6071.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6228.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6258.35,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6258.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angel De Oña Ramirez,ESP,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6259.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,FRA,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6264.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Langner,GER,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6264.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Inglima,ITA,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6265.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6266.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6266.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danylo Chobanian,UKR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6268.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piotr Wozniak,POL,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6268.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Deighan,GBR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6604.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Borovka,CZE,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6666.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6685.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Hewitt,GBR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6695.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmytro Boiko,UKR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6782.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Matousek,CZE,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6797.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Raw,GBR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6847.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maksym Klys,UKR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,6849.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
