athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7856.0,1.0,1048.0,2168.7,3333.7,4524.5,5635.7,6766.6,7806.2,7856.0,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7856.7,2.0,1050.6,2166.3,3339.4,4526.7,5635.7,6770.3,7808.1,7856.7,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7860.4,3.0,1046.2,2167.0,3339.7,4521.4,5634.9,6771.4,7809.6,7860.4,,,,,,,,,,,,,,,,,,,,,,,
Fabio Dalu,ITA,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7867.0,4.0,1048.9,2160.2,3336.1,4521.7,5634.7,6768.1,7817.0,7867.0,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7869.0,5.0,1050.5,2170.2,3339.1,4523.8,5635.9,6771.6,7817.5,7869.0,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7870.1,6.0,1048.9,2161.9,3336.4,4525.1,5636.9,6767.2,7819.7,7870.1,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7914.4,7.0,1048.5,2158.4,3336.9,4523.6,5638.0,6772.6,7856.3,7914.4,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7938.4,8.0,1051.0,2170.7,3341.3,4528.0,5639.7,6774.9,7882.3,7938.4,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,7978.5,9.0,1046.4,2163.6,3335.1,4519.7,5634.2,6772.4,7916.6,7978.5,,,,,,,,,,,,,,,,,,,,,,,
Martim Carvalho,POR,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,8571.3,10.0,1052.5,2175.5,3341.1,4537.5,5830.0,7180.3,8510.6,8571.3,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,MKD,08/14/2021,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,12.0,8577.9,11.0,1053.1,2191.6,3419.3,4665.4,5934.2,7211.9,8517.9,8577.9,,,,,,,,,,,,,,,,,,,,,,,
