athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Axel Reymond,FRA,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17466.2,1.0,883.1,1839.2,2684.4,3558.5,4345.0,5246.0,6015.0,6900.0,7705.0,8635.0,9469.0,10436.0,11262.0,12207.0,13061.0,13943.0,14861.0,15764.0,16645.0,17466.2,,,,,,,,,,,
Kirill Belyaev,RUS,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17466.5,2.0,903.5,1851.5,2700.6,3568.1,4356.0,5262.0,6052.0,6912.0,7711.0,8633.0,9469.0,10432.0,11259.0,12199.0,13070.0,13944.0,14862.0,15760.0,16638.0,17466.5,,,,,,,,,,,
Alessio Occhipinti,ITA,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17469.5,3.0,898.3,1859.8,2708.2,3572.3,4357.0,5260.0,6033.0,6908.0,7714.0,8629.0,9475.0,10435.0,11255.0,12204.0,13069.0,13939.0,14860.0,15758.0,16640.0,17469.5,,,,,,,,,,,
Simone Ruffini,ITA,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17474.9,4.0,894.2,1869.8,2706.7,3565.4,4352.0,5255.0,6035.0,6910.0,7713.0,8630.0,9466.0,10427.0,11252.0,12200.0,13061.0,13943.0,14861.0,15766.0,16648.0,17474.9,,,,,,,,,,,
Kai Graeme Edwards,AUS,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17477.2,5.0,895.5,1852.7,2713.5,3583.5,4359.0,5262.0,6061.0,6916.0,7718.0,8639.0,9470.0,10430.0,11256.0,12201.0,13065.0,13941.0,14862.0,15761.0,16642.0,17477.2,,,,,,,,,,,
Evgenii Drattcev,RUS,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17479.6,6.0,892.7,1847.5,2701.8,3564.6,4353.0,5256.0,6041.0,6914.0,7716.0,8631.0,9469.0,10436.0,11256.0,12200.0,13074.0,13944.0,14866.0,15765.0,16643.0,17479.6,,,,,,,,,,,
Alberto Martinez,ESP,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17504.1,7.0,904.5,1862.8,2714.8,3569.4,4339.0,5256.0,6050.0,6919.0,7719.0,8637.0,9472.0,10438.0,11263.0,12202.0,13066.0,13944.0,14866.0,15764.0,16650.0,17504.1,,,,,,,,,,,
Andreas Waschburger,GER,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17546.3,8.0,886.9,1855.5,2696.8,3558.6,4347.0,5264.0,6055.0,6916.0,7713.0,8632.0,9466.0,10440.0,11257.0,12202.0,13063.0,13952.0,14867.0,15769.0,16671.0,17546.3,,,,,,,,,,,
Soren Dellef Meissner,GER,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17572.9,9.0,891.9,1854.3,2703.3,3570.3,4352.0,5257.0,6046.0,6912.0,7717.0,8633.0,9470.0,10437.0,11261.0,12206.0,13072.0,13956.0,14869.0,15772.0,16697.0,17572.9,,,,,,,,,,,
Gergely Gyurta,HUN,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17577.5,10.0,895.4,1863.6,2715.3,3566.3,4351.0,5262.0,6015.0,6903.0,7709.0,8640.0,9473.0,10438.0,11263.0,12197.0,13022.0,13881.0,14777.0,15733.0,16697.0,17577.5,,,,,,,,,,,
Matej Kozubek,CZE,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17667.5,11.0,884.6,1841.6,2689.2,3561.0,4351.0,5256.0,6043.0,6917.0,7715.0,8629.0,9465.0,10425.0,11251.0,12195.0,13064.0,13948.0,14879.0,15826.0,16779.0,17667.5,,,,,,,,,,,
Yuval Safra,ISR,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17678.7,12.0,898.8,1858.3,2715.4,3579.2,4356.0,5257.0,6045.0,6919.0,7718.0,8637.0,9470.0,10441.0,11266.0,12204.0,13062.0,13948.0,14867.0,15770.0,16714.0,17678.7,,,,,,,,,,,
Evgenij Pop Acev,MKD,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17679.9,13.0,889.3,1853.2,2710.1,3577.5,4361.0,5260.0,6053.0,6926.0,7720.0,8640.0,9474.0,10443.0,11271.0,12208.0,13074.0,13954.0,14877.0,15808.0,16782.0,17679.9,,,,,,,,,,,
David Heron,USA,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17711.8,14.0,898.7,1852.8,2702.0,3581.4,4361.0,5264.0,6060.0,6922.0,7710.0,8629.0,9468.0,10434.0,11259.0,12204.0,13076.0,13958.0,14881.0,15814.0,16789.0,17711.8,,,,,,,,,,,
Brennan Gravley,USA,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17837.5,15.0,903.8,1872.1,2720.8,3587.2,4361.0,5267.0,6062.0,6929.0,7718.0,8634.0,9465.0,10430.0,11256.0,12199.0,13070.0,13953.0,14880.0,15823.0,16868.0,17837.5,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,17913.0,16.0,889.4,1842.3,2697.8,3564.3,4350.0,5256.0,6049.0,6915.0,7714.0,8625.0,9462.0,10434.0,11259.0,12203.0,13072.0,13953.0,14879.0,15850.0,16926.0,17913.0,,,,,,,,,,,
Daniel Delgadillo,MEX,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,18161.6,17.0,891.9,1850.7,2708.0,3571.2,4359.0,5258.0,6054.0,6917.0,7718.0,8639.0,9472.0,10431.0,11261.0,12206.0,13079.0,14012.0,15090.0,16079.0,17193.0,18161.6,,,,,,,,,,,
Bailey Armstrong,AUS,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,18250.7,18.0,894.4,1862.0,2713.1,3568.4,4351.0,5258.0,6044.0,6915.0,7714.0,8632.0,9466.0,10435.0,11261.0,12203.0,13093.0,14077.0,15153.0,16206.0,17279.0,18250.7,,,,,,,,,,,
Mingyu Lu,CHN,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,18920.6,19.0,904.1,1865.9,2718.6,3580.4,4358.0,5262.0,6064.0,6935.0,7787.0,8717.0,9557.0,10533.0,11436.0,12439.0,13467.0,14562.0,15744.0,16758.0,17938.0,18920.6,,,,,,,,,,,
Ruoyu Wang,CHN,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,18929.3,20.0,896.8,1857.7,2720.5,3587.9,4380.0,5264.0,6064.0,6944.0,7784.0,8709.0,9555.0,10536.0,11434.0,12436.0,13465.0,14488.0,15615.0,16667.0,17872.0,18929.3,,,,,,,,,,,
Lev Cherepanov,KAZ,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,19367.4,21.0,887.1,1848.2,2707.8,3592.1,4378.0,5295.0,6135.0,7102.0,8010.0,9012.0,9928.0,10949.0,,12950.0,14059.0,15087.0,16197.0,17229.0,18368.0,19367.4,,,,,,,,,,,
Maximiliano Paccot,URU,07/18/2019,FINA World Championships,"Gwangju, KOR",25.0,NW,Neutral,24.0,20504.7,22.0,893.2,1844.6,2703.0,3589.2,,5417.0,,7335.0,8299.0,9388.0,10330.0,11388.0,,13452.0,14605.0,15703.0,16923.0,18040.0,19301.0,20504.7,,,,,,,,,,,
