athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Domenico Acerenza,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6703.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Filadelli,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6705.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Giovannoni,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6705.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6705.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6705.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Sanzullo,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6707.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6708.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6710.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Giordano,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6713.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,USA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6714.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincenzo Caso,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6723.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiano Galessio,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6723.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6723.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Puskovitch,USA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6725.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Tamborrino,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6726.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niccolo Ricciardi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6735.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Garach,ESP,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6740.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuseppe Ilario,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6751.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Cinquepalmi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6782.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Rinaldi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6784.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Ghettini,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6785.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6793.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nik Peterlin,SLO,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6858.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Gavioli,BRA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6874.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Finco,BRA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6948.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Borovka,CZE,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6990.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6991.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,HKG,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,6992.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincenzo Del Vecchio,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7043.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giuseppe Di Piazza,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7112.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Inglima,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7175.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefano Ghisolfo,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7186.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
