athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6612.0,1.0,741.3,1643.2,2404.4,3337.4,4085.7,5010.2,6612.0,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6619.0,2.0,751.7,1668.4,2420.9,3352.0,4097.3,5022.4,6619.0,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,GER,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6622.0,3.0,735.0,1646.9,2407.5,3343.8,4090.8,5014.5,6622.0,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6624.0,4.0,725.8,1650.0,2408.6,3346.0,4095.4,5020.5,6624.0,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6624.0,4.0,727.7,1652.9,2415.0,3354.5,4101.1,5016.8,6624.0,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6625.0,6.0,743.6,1655.3,2414.2,3357.2,4098.8,5027.9,6625.0,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6626.0,7.0,728.7,1646.2,2408.7,3340.5,4089.9,5013.6,6626.0,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6646.0,8.0,724.0,1651.3,2412.2,3348.6,4093.6,5017.9,6646.0,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6654.0,9.0,744.9,1655.2,2417.1,3353.8,4100.1,5023.5,6654.0,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6654.0,9.0,743.8,1672.6,2422.6,3359.0,4103.0,5030.6,6654.0,,,,,,,,,,,,,,,,,,,,,,,,
