athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6894.6,1.0,966.0,1989.5,2997.9,3981.7,4994.7,5966.6,6894.6,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6896.7,2.0,968.8,1989.9,2999.0,3980.0,4995.9,5962.8,6896.7,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6898.0,3.0,969.1,1990.4,2997.6,3977.3,4995.8,5967.8,6898.0,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6908.4,4.0,964.0,1986.9,2993.6,3974.0,4993.1,5966.3,6908.4,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6915.1,5.0,972.5,1993.6,3001.6,3987.2,4997.6,5970.3,6915.1,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6916.4,6.0,974.0,1996.9,3006.6,3990.6,4993.6,5968.9,6916.4,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Elias Schmidt,GER,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6921.3,7.0,967.2,1988.1,2996.7,3975.7,4993.7,5968.0,6921.3,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,6942.9,8.0,966.8,1991.8,3002.2,3984.0,4995.3,5971.9,6942.9,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7005.6,9.0,977.5,1999.1,3008.4,3993.7,4996.3,5987.0,7005.6,,,,,,,,,,,,,,,,,,,,,,,,
Matthieu Magne,FRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7005.8,10.0,973.9,1996.1,3007.9,3993.4,4997.5,5992.9,7005.8,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7026.1,11.0,976.6,1994.6,3005.3,3987.0,4998.5,5991.1,7026.1,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7052.2,12.0,971.3,1991.8,3001.7,3982.7,4997.7,5991.8,7052.2,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Verplaetse,FRA,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7269.5,13.0,970.7,1991.2,3004.2,3995.5,5006.0,6114.3,7269.5,,,,,,,,,,,,,,,,,,,,,,,,
Polat Uzer Turnali,TUR,08/28/2021,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,44.0,7290.0,14.0,974.9,1992.1,3005.9,4011.5,5051.9,6153.6,7290.0,,,,,,,,,,,,,,,,,,,,,,,,
