athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6583.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6602.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6608.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6610.06,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6613.08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6615.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6616.02,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Drigan,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6617.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6617.03,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6617.04,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6618.06,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6619.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6620.09,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6622.05,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Novoszaith,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6623.07,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6624.07,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Kris Orosz,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6632.02,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6633.06,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6635.01,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6636.05,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noel Novoszath,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6638.09,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6641.05,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Soloveychik,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6647.03,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,40.0,6647.08,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
