athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Athanasios Kynigakis,GRE,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6424.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6428.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6429.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6447.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6452.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6453.01,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6456.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6458.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vladislav Utrobin,RUS,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6459.01,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6459.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,POR,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6461.01,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6462.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6465.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilia Okorokov,RUS,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6469.01,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmitri Titov,RUS,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6585.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6605.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vojislav Sterba,CZE,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6606.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,6658.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,MKD,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,7171.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davor Petrovski,MKD,08/18/2019,LEN Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,20.0,7419.01,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
