athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Andrea Manzi,ITA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6796.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6796.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6818.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6820.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6822.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6824.01,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fares Zitouni,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6826.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Márk Tabi,HUN,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6828.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6831.01,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferran Julia Tous,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6832.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6847.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6849.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6851.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mathy Ben Rahou,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6859.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Hughes,GBR,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6859.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaspar Andrade Budino,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6862.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planella Roger Coma,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6863.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Wallart,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6864.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angel De Oña Ramirez,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6864.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Lages Brion,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6906.01,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escriba Pol Yagües,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,6909.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7007.01,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Sebesta,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7012.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Ouabdesselam,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7077.01,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdan Petre,ROU,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7155.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Saillard,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7161.01,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vojislav Sterba,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7229.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7257.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrique Gutierrez Ramirez,ESP,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7304.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levente Selmeci,HUN,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7326.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Remy,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7337.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakub Kacerovsky,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7348.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Teule,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7547.01,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wielligh Reino Von,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7578.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxim Suk,CZE,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7725.01,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zac Ellis,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7772.01,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reece Zowitsky,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,7958.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refiloe Mashao,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,8000.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baptiste Kukla,FRA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,8001.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdul-Malik Railoun,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,8108.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Tucker,RSA,06/29/2019,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,43.0,8270.01,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
