athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Joshua Ashley,RSA,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7493.6,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanakrit Kittiya,THA,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7507.4,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,HKG,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7536.1,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ritchie Oh,SGP,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7536.3,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniil Androssov,KAZ,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7536.4,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Vera,VEN,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7547.8,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Bayo,PUR,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7561.9,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junho Sung,KOR,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7583.8,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamarr Andre Bruno,PUR,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7819.8,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Payet,SEY,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7863.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Paccot,URU,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7872.6,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Reyes,GUA,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,7965.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikita Kornilov,UZB,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,8161.9,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponce,GUA,07/16/2023,FINA World Championships,"Fukuoka, JPN",10.0,NW,Neutral,67.0,8334.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
