athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6962.0,1.0,1194.5,2387.0,3579.3,4730.1,6962.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6964.1,2.0,1207.2,2390.9,3583.9,4730.6,6964.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6964.3,3.0,1192.0,2385.7,3574.1,4728.6,6964.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6964.8,4.0,1206.8,2399.8,3579.1,4727.3,6964.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Bailey Armstrong,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6974.1,5.0,1206.6,2392.8,3584.9,4735.3,6974.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6984.7,6.0,1202.2,2396.7,3584.8,4740.1,6984.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Paul Cotter,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6989.7,7.0,1198.5,2390.5,3580.7,4737.0,6989.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6993.2,8.0,1208.4,2394.7,3583.9,4734.4,6993.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,6998.7,9.0,1212.0,2401.7,3590.4,4742.5,6998.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7019.6,10.0,1193.9,2386.8,3580.4,4732.2,7019.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7020.6,11.0,1209.8,2397.9,3587.9,4740.8,7020.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7030.5,12.0,1192.3,2382.5,3578.3,4744.3,7030.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhongyi Qiao,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7033.7,13.0,1196.7,2388.1,3579.2,4734.8,7033.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7035.7,14.0,1207.5,2394.2,3582.8,4739.2,7035.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7038.6,15.0,1204.0,2396.1,3586.4,4742.3,7038.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7038.9,16.0,1202.9,2393.6,3589.5,4746.4,7038.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,RSA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7041.0,17.0,1201.8,2392.5,3585.1,4738.1,7041.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Colonese,BRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7042.1,18.0,1198.4,2391.5,3585.4,4737.2,7042.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7044.8,19.0,1201.1,2396.1,3588.1,4741.5,7044.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7049.0,20.0,1216.3,2406.9,3597.1,4751.6,7049.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Rollo,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7057.5,21.0,1206.7,2399.8,3588.2,4750.0,7057.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7063.5,22.0,1203.1,2394.7,3584.3,4739.7,7063.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7063.9,23.0,1204.5,2387.6,3577.7,4729.5,7063.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Danie Marais,RSA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7068.6,24.0,1206.5,2400.6,3584.2,4734.0,7068.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7074.8,25.0,1192.9,2387.3,3575.3,4743.0,7074.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziyang Zhang,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7075.3,26.0,1199.8,2392.6,3583.8,4754.6,7075.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7076.7,27.0,1209.7,2399.8,3591.7,4754.1,7076.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunze Wang,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7077.6,28.0,1203.1,2397.8,3587.1,4747.3,7077.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Reilly Kennedy,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7081.8,29.0,1199.0,2389.8,3580.9,4746.1,7081.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7084.5,30.0,1202.2,2396.2,3586.9,4747.0,7084.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Jedel,SWE,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7089.7,31.0,1204.1,2399.4,3588.8,4753.5,7089.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuyi Liu,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7137.0,32.0,1201.4,2398.7,3586.1,4754.2,7137.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Seidler,NAM,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7138.8,33.0,1202.2,2393.2,3584.2,4745.8,7138.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7320.2,34.0,1195.7,2393.2,3584.3,4759.4,7320.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gong Cheng,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7445.9,35.0,1210.7,2402.2,3592.3,4780.9,7445.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Levente Selmeci,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7572.6,36.0,1195.6,2400.9,3593.7,4858.5,7572.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Bachmann,SEY,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,7821.6,37.0,1215.7,2407.1,3676.1,5027.3,7821.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Payet,SEY,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,55.0,8415.8,38.0,1212.9,2532.4,4021.6,5525.1,8415.8,,,,,,,,,,,,,,,,,,,,,,,,,,
