athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4819.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4819.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4822.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4822.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessio Occhipinti,ITA,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4831.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4833.01,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4833.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4833.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4834.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Nagy,SVK,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4841.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4842.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Rabassa Iglesias,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,4849.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5024.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Godoy,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5030.01,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xabier Carneiro,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5041.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5060.01,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Gutyan,SVK,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5067.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Villaregut De Mingo,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5076.01,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Cordero,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21.0,5108.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
