athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5390.97,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5392.97,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5399.06,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5400.06,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5400.33,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5401.72,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5402.33,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5408.19,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Hughes,GBR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5408.69,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5408.98,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5409.17,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5409.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5411.06,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5415.15,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5419.48,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5423.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5424.45,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,AUS,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5424.8,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5425.04,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5427.14,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5429.99,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,ARG,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5430.45,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5442.72,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5448.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Armijos,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5472.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Urbaniak,POL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5489.04,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5499.49,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5501.14,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5541.06,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,46.0,5546.83,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
