athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kirill Abrosimov,RUS,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7221.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7221.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7223.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7224.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7229.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7229.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7241.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7241.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7853.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Savatinov,BUL,08/28/2019,FINA World Cup,"Ohrid Lake, MKD",10.0,NW,Neutral,10.0,7936.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
