athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kirill Abrosimov,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3274.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3294.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Hughes,GBR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3306.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3311.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3314.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3322.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3346.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soeren Meissner,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3352.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3356.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3358.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3385.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergey Bolshakov,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3387.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrik Rakos,HUN,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3388.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3407.2,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3421.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3424.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthias Schweinzer,AUT,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3429.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Lelliott,GBR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3466.1,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,POR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3494.4,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3497.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Bryan,IRL,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3499.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakub Tobias,CZE,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3561.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Kutnik,CZE,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3578.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Andre Bonanca,POR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,24.0,3657.01,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
