athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Yuriy Kudinov,RUS,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19005.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Formentini,ITA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19116.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Monir El Zanaty,EGY,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19163.23,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Warkentin,USA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19242.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Santacaterina,AUS,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19255.89,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petar Stoychev,BUL,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19375.82,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Volpini,ITA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19450.62,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stéphane Gomez,FRA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19502.19,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anton Sanachev,RUS,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19714.29,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiaan Reynen,NED,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19887.02,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Capell,AUS,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19961.97,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rostislav Vitek,CZE,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19963.78,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,ARG,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,19968.18,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilles Rondy,FRA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,21259.54,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tihomir Ivanchev,BUL,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,21395.41,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Kaufmann,USA,03/25/2007,FINA World Championships,"Melbourne, AUS",25.0,NW,Neutral,20.0,21926.82,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
