athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7606.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7608.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7612.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7612.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7613.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7615.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7615.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7617.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7617.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7618.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Delgadillo,MEX,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7621.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,CAN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7621.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Finco,BRA,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7669.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Pouliot,CAN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7826.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Wright,NZL,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,7884.9,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Deegan,AUS,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,8333.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,CAN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,8475.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxime Gagnon,CAN,08/03/2019,FINA World Cup,"Lac Megantic, CAN",10.0,NW,Neutral,18.0,8607.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
