athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3271.4,1.0,684.5,1007.6,1699.6,2353.2,2659.0,3271.4,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3272.1,2.0,697.7,1008.8,1702.0,,2667.1,3272.1,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Shuttleworth,GBR,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3282.1,3.0,695.7,1010.1,1702.9,2354.0,2661.2,3282.1,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3285.9,4.0,701.0,1015.7,1711.1,2366.7,2666.7,3285.9,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3287.1,5.0,704.9,1015.1,1713.1,2366.6,,3287.1,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3287.6,6.0,703.5,1017.0,1707.1,2362.5,2669.4,3287.6,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3287.6,7.0,694.6,1000.2,1697.8,,2662.3,3287.6,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3287.9,8.0,695.6,1014.8,1698.9,2354.5,2657.3,3287.9,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3288.1,9.0,705.7,1025.3,1710.1,2367.3,2672.9,3288.1,,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,USA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3288.2,10.0,699.7,,1719.7,2363.4,,3288.2,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,RSA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3288.6,11.0,701.0,1008.8,1704.9,2359.9,2668.4,3288.6,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3292.0,12.0,703.7,1018.3,1715.1,2371.3,,3292.0,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3294.3,13.0,701.0,1013.8,1712.6,2369.7,,3294.3,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,CAN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3296.9,14.0,697.5,1015.6,1716.8,2365.0,,3296.9,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Arroyo,ESP,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3297.1,15.0,700.2,1023.5,1711.8,2364.7,,3297.1,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3299.0,16.0,702.7,1009.9,1705.3,2363.1,2670.5,3299.0,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Gemmell,USA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3299.3,17.0,699.7,1011.4,1699.0,,2667.7,3299.3,,,,,,,,,,,,,,,,,,,,,,,,,
Marwan Elamrawy,EGY,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3299.4,18.0,702.2,1014.4,1704.2,2371.2,2674.5,3299.4,,,,,,,,,,,,,,,,,,,,,,,,,
David Farinango,ECU,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3299.5,19.0,702.3,1016.2,1717.5,2375.1,2676.8,3299.5,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3300.5,20.0,699.9,,1705.8,2361.1,2671.3,3300.5,,,,,,,,,,,,,,,,,,,,,,,,,
Johndry Segovia,VEN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3301.0,21.0,701.5,1011.6,1710.7,2362.9,2667.7,3301.0,,,,,,,,,,,,,,,,,,,,,,,,,
Danie Marais,RSA,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3304.1,22.0,698.6,1007.2,1708.7,2364.6,,3304.1,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Alan Mcloughlin,AUS,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3305.8,23.0,702.2,1016.3,1711.6,,2672.9,3305.8,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,ECU,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3311.0,24.0,720.5,1038.4,1719.6,2377.6,,3311.0,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3313.2,25.0,709.1,1014.4,1719.9,2374.2,2691.3,3313.2,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,GER,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3313.7,26.0,698.1,1011.7,1718.6,2387.1,2695.1,3313.7,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3313.9,27.0,704.3,1023.7,1716.4,2378.7,,3313.9,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,GER,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3314.4,28.0,688.6,1009.8,1715.5,2383.2,2692.8,3314.4,,,,,,,,,,,,,,,,,,,,,,,,,
Georgios Arniakos,GRE,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3315.0,29.0,704.8,1012.0,1713.6,2376.5,2684.3,3315.0,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3317.8,30.0,702.9,1025.4,1715.3,2382.2,,3317.8,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3328.1,31.0,707.8,1015.4,1719.5,2396.1,2704.9,3328.1,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,RUS,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3329.9,32.0,704.4,,1718.6,2392.2,,3329.9,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,JPN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3333.3,33.0,719.9,1035.6,1721.2,2385.4,2703.8,3333.3,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,JPN,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3338.0,34.0,698.9,1016.7,1713.4,2389.3,2707.7,3338.0,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,3339.1,35.0,706.6,1016.1,1717.4,2383.8,2703.2,3339.1,,,,,,,,,,,,,,,,,,,,,,,,,
