athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6553.2,1.0,1114.5,2219.9,3313.2,4419.5,5519.0,6553.2,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6553.8,2.0,1113.3,2219.9,3317.7,4420.4,5519.4,6553.8,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6556.7,3.0,1126.5,2228.4,3319.9,4424.8,5521.3,6556.7,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6558.1,4.0,1135.9,2238.4,3326.6,4428.0,5527.1,6558.1,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6558.3,5.0,1115.9,2219.3,3311.6,4422.1,5523.6,6558.3,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6561.2,6.0,1109.8,2215.2,3312.5,4420.9,5522.6,6561.2,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6593.8,7.0,1128.7,2234.7,3321.7,4429.6,5526.7,6593.8,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6595.5,8.0,1119.4,2226.5,3316.9,4422.8,5523.0,6595.5,,,,,,,,,,,,,,,,,,,,,,,,,
Bailey Armstrong,AUS,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6597.3,9.0,1118.1,2221.9,3315.2,4421.8,5524.8,6597.3,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6599.8,10.0,1128.7,2232.9,3319.6,4427.8,5528.5,6599.8,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6600.1,11.0,1122.7,2225.6,3317.8,4426.3,5524.5,6600.1,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6600.6,12.0,1118.9,2224.8,3325.3,4428.5,5529.6,6600.6,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6600.9,13.0,1127.0,2229.7,3322.2,4430.7,5528.9,6600.9,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6601.1,14.0,1122.1,2233.5,3322.4,4426.2,5530.4,6601.1,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6601.7,15.0,1119.8,2228.2,3317.3,4422.0,5527.5,6601.7,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6602.0,16.0,1121.9,2223.9,3319.7,4423.8,5531.0,6602.0,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6604.4,17.0,1125.8,2233.6,3319.6,4429.5,5528.2,6604.4,,,,,,,,,,,,,,,,,,,,,,,,,
Vincent Crooijmans,NED,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6604.9,18.0,1126.1,2230.9,3321.7,4430.4,5532.5,6604.9,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,BRA,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6669.2,19.0,1130.7,2236.6,3323.3,4432.4,5534.3,6669.2,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6672.9,20.0,1125.6,2234.1,3324.3,4432.2,5535.4,6672.9,,,,,,,,,,,,,,,,,,,,,,,,,
Sander Crooijmans,NED,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6672.9,21.0,1120.9,2227.7,3319.6,4428.2,5531.3,6672.9,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Thomas Mckay,CAN,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6782.4,22.0,1120.0,2225.7,3320.4,4426.5,5538.9,6782.4,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,6905.5,23.0,1122.1,2228.4,3325.9,4443.1,5661.2,6905.5,,,,,,,,,,,,,,,,,,,,,,,,,
Yoav Parvar,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,7417.6,24.0,1130.4,2311.0,3580.0,4853.7,6145.8,7417.6,,,,,,,,,,,,,,,,,,,,,,,,,
Yaron Mantin,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,7582.5,25.0,1169.7,2410.0,3664.9,4960.4,6278.6,7582.5,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Krelman,ISR,12/12/2021,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,48.0,7849.7,26.0,1228.9,2569.4,3947.5,5249.4,6571.8,7849.7,,,,,,,,,,,,,,,,,,,,,,,,,
