athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Axel Reymond,FRA,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18142.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18367.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,ITA,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18559.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18692.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18712.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18838.01,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,18859.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,19390.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Ribeiro,POR,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,19554.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Kris Orosz,HUN,07/14/2016,European Championships,"Hoorn, NED",25.0,NW,Neutral,13.0,19598.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
