athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Gregorio Paltrinieri,ITA,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3133.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3134.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3140.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3141.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Klemet,GER,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3153.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3154.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3154.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3164.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Garach Benito,ESP,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3214.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3217.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linus Schwedler,GER,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3257.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3278.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3307.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3308.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3395.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Chocolaty,CZE,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3397.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Deighan,GBR,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3400.9,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konstantinos Zachariadis,GRE,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3404.1,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theo Druenne,MON,08/20/2022,European Championships,"Ostia, ITA",5.0,NW,Neutral,21.0,3404.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
