athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Edoardo Stochino,ITA,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,25852.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,CAN,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,25853.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,GER,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,25859.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,25876.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Lehoux,FRA,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,26361.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Deegan,AUS,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,26788.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Enderica,ECU,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,27133.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,ARG,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,27649.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,ARG,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,27766.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,MKD,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,27924.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Pouliot,CAN,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,28993.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,07/28/2018,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,15.0,29279.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
