athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6957.53,1.0,1199.8,2392.6,3583.8,4754.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6982.33,2.0,1209.7,2399.8,3591.7,4754.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Burnell,GBR,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6983.22,3.0,1203.1,2397.8,3587.1,4747.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6989.02,4.0,1199.0,2389.8,3580.9,4746.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6998.01,5.0,1202.2,2396.2,3586.9,4747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,6999.96,6.0,1204.1,2399.4,3588.8,4753.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7001.46,7.0,1201.4,2398.7,3586.1,4754.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7002.0,8.0,1202.2,2393.2,3584.2,4745.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7002.1,9.0,1195.7,2393.2,3584.3,4759.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7002.38,10.0,1210.7,2402.2,3592.3,4780.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7002.44,11.0,1195.6,2400.9,3593.7,4858.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Casey,USA,06/09/2018,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,49.0,7003.7,12.0,1215.7,2407.1,3676.1,5027.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
