athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Florian Wellbrock,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6741.6,1.0,1706.9,3438.5,5138.2,6741.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6742.8,2.0,1705.6,3437.5,5135.8,6742.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Wilimovsky,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6744.4,3.0,1729.9,3458.9,5149.7,6744.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6746.1,4.0,1707.1,3440.6,5138.4,6746.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6747.3,5.0,1718.6,3446.8,5145.0,6747.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6749.4,6.0,1711.8,3440.1,5140.8,6749.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6749.6,7.0,1730.3,3452.3,5138.9,6749.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6752.4,8.0,1717.3,3441.2,5155.2,6752.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6752.5,9.0,1731.7,3445.5,5142.9,6752.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Casey,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6753.2,10.0,1729.0,3456.0,5145.2,6753.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6753.9,11.0,1737.9,3465.0,5145.9,6753.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Burnell,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6754.3,12.0,1711.5,3436.2,5140.0,6754.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bailey Armstrong,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6754.8,13.0,1716.4,3446.8,5142.3,6754.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6757.2,14.0,1730.9,3452.4,5139.3,6757.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6758.7,15.0,1724.6,3451.5,5144.7,6758.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6759.2,16.0,1726.9,3454.2,5160.6,6759.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6761.2,17.0,1728.5,3449.4,5149.8,6761.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6761.6,18.0,1722.7,3452.4,5153.7,6761.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6761.7,19.0,1719.2,3449.1,5142.3,6761.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6763.7,20.0,1737.1,3457.2,5147.0,6763.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6763.9,21.0,1724.9,3455.7,5160.0,6763.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6765.1,22.0,1718.3,3447.7,5157.7,6765.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6766.9,23.0,1733.4,3460.3,5152.4,6766.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Paul Cotter,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6767.8,24.0,1709.6,3442.0,5143.4,6767.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,83.0,6768.6,25.0,1738.0,3466.6,5158.3,6768.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
