athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Marc-Antoine Olivier,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6722.4,1.0,1359.2,2709.9,4092.8,5453.8,6722.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6725.5,2.0,1350.9,2708.4,4089.9,5457.0,6725.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6727.9,3.0,1360.6,2713.6,4087.9,5454.8,6727.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6734.2,4.0,1362.5,2713.8,4099.3,5460.0,6734.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6734.5,5.0,1357.4,2712.1,4093.6,5455.5,6734.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6735.7,6.0,1382.4,2726.8,4092.2,5457.1,6735.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6735.9,7.0,1379.3,2726.1,4100.2,5458.3,6735.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6736.2,8.0,1387.8,2735.8,4102.9,5459.5,6736.2,,,,,,,,,,,,,,,,,,,,,,,,,,
David Huszti,HUN,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6737.6,9.0,1383.2,2723.7,4098.5,5460.4,6737.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6738.9,10.0,1371.4,2721.7,4108.1,5465.0,6738.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6739.2,11.0,1383.1,2733.4,4102.1,5466.8,6739.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6741.9,12.0,1370.9,2720.2,4104.9,5463.1,6741.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6742.3,13.0,1364.3,2717.1,4096.6,5462.0,6742.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6742.5,14.0,1371.2,2714.7,4105.8,5458.9,6742.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Wallart,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6743.0,15.0,1360.5,2719.5,4094.7,5459.1,6743.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6743.4,16.0,1371.8,2716.8,4099.2,5465.4,6743.4,,,,,,,,,,,,,,,,,,,,,,,,,,
David Farinango,ECU,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6744.9,17.0,1361.1,2721.0,4103.9,5462.5,6744.9,,,,,,,,,,,,,,,,,,,,,,,,,,
