athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Soren Dellef Meissner,GER,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4102.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4105.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Adeev,RUS,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4105.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4106.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vladislav Utrobin,RUS,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4109.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4111.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Elias Schmidt,GER,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4113.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4114.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4114.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vojislav Sterba,CZE,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4114.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mattias Glenesk,SWE,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4124.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Jedel,SWE,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4126.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frederik Bojesen,DEN,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4205.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas James Malan,RSA,08/31/2019,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,14.0,4756.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
