athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Gregorio Paltrinieri,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6656.8,1.0,325.0,,1089.3,1452.1,,2214.0,2578.7,2809.9,3341.2,3705.9,3936.4,4465.0,4826.0,5054.4,5578.8,5932.2,6163.1,6656.8,,,,,,,,,,,,,
Domenico Acerenza,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6658.2,2.0,326.5,564.2,1088.0,1454.6,,2214.8,2577.4,2807.5,3340.3,3701.8,3937.0,4466.7,4823.6,5055.4,5578.6,5932.7,6164.4,6658.2,,,,,,,,,,,,,
Florian Wellbrock,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6671.2,3.0,334.3,569.8,1086.1,1454.8,1684.9,2212.0,2575.4,2806.4,3338.7,3701.8,3934.1,4464.5,4822.7,5052.6,5579.2,5931.7,,6671.2,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6671.5,4.0,331.3,569.3,1087.9,1456.6,,2217.9,2579.1,2816.4,3341.6,3705.6,3938.9,4467.7,4826.2,5056.5,5579.0,5933.8,6164.8,6671.5,,,,,,,,,,,,,
David Betlehem,HUN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6689.8,5.0,332.6,572.7,1091.9,1453.9,1690.7,2214.3,2581.5,2815.0,3344.7,3708.5,3936.1,4471.2,4827.6,5058.5,5580.6,5936.2,6167.6,6689.8,,,,,,,,,,,,,
Mykhailo Romanchuk,UKR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6701.6,6.0,327.8,566.8,1091.1,1455.8,1689.3,2216.1,2577.1,2809.1,3343.3,3703.5,3934.5,4471.1,4826.3,5064.1,5585.2,5937.0,6168.9,6701.6,,,,,,,,,,,,,
Niklas Frach,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6705.8,7.0,,571.3,1094.9,1458.7,,2225.4,2582.3,2813.2,3345.9,3707.1,3942.3,4472.8,4825.7,5059.1,5583.6,5932.0,6170.3,6705.8,,,,,,,,,,,,,
Nicholas Sloman,AUS,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6718.1,8.0,330.0,564.3,1088.1,1458.8,1697.0,2219.4,2579.2,2817.4,3342.7,3707.5,3935.7,4473.3,4827.7,5052.2,5584.3,5936.2,6167.3,6718.1,,,,,,,,,,,,,
Jan Hercog,AUT,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6787.9,9.0,339.8,578.7,1094.4,1459.0,1696.2,2219.2,2582.3,2820.2,3346.7,3709.8,3949.0,4475.2,4829.6,5067.6,5593.3,5963.4,6210.9,6787.9,,,,,,,,,,,,,
Logan Vanhuys,BEL,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6804.5,10.0,343.4,,1104.9,1469.3,1708.7,2232.9,2597.9,,3358.3,3721.8,3953.0,4486.2,4854.2,5100.1,5654.9,6023.0,6266.6,6804.5,,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6821.7,11.0,,580.3,1102.1,1461.8,1696.4,2227.3,2582.7,2817.4,3355.5,3713.6,3944.7,4486.5,4857.7,5101.6,5657.6,6028.3,6271.1,6821.7,,,,,,,,,,,,,
Brennan Gravley,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6823.4,12.0,348.1,574.7,1103.1,1463.2,,2227.0,2597.3,2826.9,3357.7,3711.6,3945.8,4481.4,4852.8,5097.7,5660.2,6029.5,6273.2,6823.4,,,,,,,,,,,,,
Dylan Gravley,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6825.8,13.0,349.0,,1097.3,1464.9,,2228.0,2586.6,2824.2,3347.8,3712.9,3948.4,4483.1,4855.6,5099.3,5659.4,6031.7,6275.3,6825.8,,,,,,,,,,,,,
Alberto Martinez,ESP,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6865.0,14.0,341.2,572.6,1097.7,1460.0,1693.5,2222.6,2584.5,2817.9,3355.4,3710.9,,4479.6,4858.3,5105.0,5664.4,6038.9,6290.1,6865.0,,,,,,,,,,,,,
Ondrej Zach,CZE,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6867.8,15.0,332.6,571.2,1095.1,1465.6,1694.7,2221.9,2588.7,2819.7,3350.7,3714.2,,4487.0,4863.3,5109.0,5667.1,6044.4,6297.0,6867.8,,,,,,,,,,,,,
Taishin Minamide,JPN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6868.5,16.0,,575.9,1100.1,1475.6,1713.5,2238.6,2601.9,2842.2,3370.8,3728.8,3961.7,4508.1,4875.3,5125.4,5673.7,6048.2,6299.8,6868.5,,,,,,,,,,,,,
Hau-Li Fan,CAN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,6869.6,17.0,338.6,580.8,1102.0,1465.5,,2229.7,2592.4,2824.7,3356.8,3717.8,3948.9,4489.7,4861.2,5109.0,5668.4,6041.0,6291.9,6869.6,,,,,,,,,,,,,
