athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Ferry Weertman,NED,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6718.5,1.0,,1065.7,1761.8,,,3457.9,,4464.0,5145.0,,6120.0,6718.5,,,,,,,,,,,,,,,,,,,
Jordan Wilimovsky,USA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6718.6,2.0,,1053.9,1763.7,2449.2,2749.9,3468.1,,4463.0,5142.0,,6121.0,6718.6,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6719.2,3.0,,1040.4,1738.3,,2739.7,3447.2,,4455.0,5136.0,,6119.0,6719.2,,,,,,,,,,,,,,,,,,,
Jack Burnell,GBR,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6720.8,4.0,,1026.5,1734.7,,2736.5,3446.4,,4456.0,5138.0,,6119.0,6720.8,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6721.7,5.0,,1037.1,1738.2,,2739.0,3447.3,,4454.0,5134.0,,6116.0,6721.7,,,,,,,,,,,,,,,,,,,
David Aubry,FRA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6721.9,6.0,,1040.8,1750.4,2443.1,2743.5,3455.7,,4453.0,5146.0,,6118.0,6721.9,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6727.7,7.0,,1037.2,1742.8,,2740.7,3450.9,,4459.0,5144.0,,6120.0,6727.7,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6730.1,8.0,,1043.1,1745.0,,2733.6,3450.6,,4455.0,5139.0,,6123.0,6730.1,,,,,,,,,,,,,,,,,,,
Brendan Casey,USA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6738.6,9.0,741.7,1040.7,1745.4,,2743.1,3450.8,,4460.0,5147.0,,6118.0,6738.6,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6741.0,10.0,,1034.0,1747.7,,2740.3,3452.6,,4451.0,5144.0,,6127.0,6741.0,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6744.5,11.0,,1039.3,1749.0,,2744.5,3453.2,,4459.0,5150.0,,6124.0,6744.5,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6749.3,12.0,,1052.9,1765.8,,2759.6,3460.5,,4470.0,5156.0,,6125.0,6749.3,,,,,,,,,,,,,,,,,,,
Chad Ho,RSA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6749.9,13.0,,1044.2,1750.5,,2743.8,3457.8,,4458.0,5153.0,,6120.0,6749.9,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6750.2,14.0,,1040.3,1746.1,,2748.8,3450.5,,4463.0,5150.0,,6127.0,6750.2,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6750.8,15.0,,1038.0,1742.5,,2754.8,3454.3,,4458.0,5146.0,,6128.0,6750.8,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6752.6,16.0,,1055.3,1764.2,,2751.6,3458.1,,4459.0,5154.0,,6129.0,6752.6,,,,,,,,,,,,,,,,,,,
Jack Brazier,AUS,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6752.8,17.0,,1039.1,1741.9,,2739.3,3450.9,,4457.0,5152.0,,6120.0,6752.8,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6753.1,18.0,,1054.1,1759.8,,2746.7,3452.3,,4461.0,5147.0,,6126.0,6753.1,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6755.5,19.0,,1039.7,1747.9,,2737.3,3444.6,,4451.0,5153.0,,6125.0,6755.5,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6755.5,20.0,,1048.4,1747.0,2446.7,2749.8,3462.0,,4457.0,5156.0,,6126.0,6755.5,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6755.7,21.0,,1039.4,1747.0,2441.0,2747.1,3456.4,,4456.0,5151.0,,6124.0,6755.7,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,ARG,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6755.9,22.0,,1044.6,1756.2,2437.4,2749.1,3455.2,4153.0,4456.0,5150.0,5827.0,6121.0,6755.9,,,,,,,,,,,,,,,,,,,
Richard Weinberger,CAN,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,6756.0,23.0,,1044.3,1743.1,,2741.2,3450.5,,4462.0,5148.0,,6125.0,6756.0,,,,,,,,,,,,,,,,,,,
