athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Mohamed Monir El Zanaty,EGY,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,8728.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Capell,AUS,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,8837.45,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Santacaterina,AUS,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9062.15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arseniy Lavrentyev,POR,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9063.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stéphane Gomez,FRA,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9081.65,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mazen Mohamed Aziz,EGY,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9087.45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rok Kerin,SLO,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9235.65,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Pavao,BRA,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9244.55,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Costa,POR,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,9630.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Viegas,POR,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,19.0,10184.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
