athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Domenico Acerenza,ITA,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6633.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6637.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6639.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6656.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Klemet,GER,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6664.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6664.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6672.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6674.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6729.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6841.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Straka,CZE,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6882.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6937.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,6991.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7008.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7016.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Langner,GER,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7117.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Hughes,GBR,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7240.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Schreiber,SUI,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7240.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ondrej Zach,CZE,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7244.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michail Diasitis,GRE,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7344.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,08/21/2022,European Championships,"Ostia, ITA",10.0,NW,Neutral,25.0,7814.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
