athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Ho Yin Kwan,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,8436.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jo Miyazawa,CHN,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,8620.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Cattin-Vidal,FRA,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,8753.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Ching Wong,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,8780.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,8793.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Che-Yu Hsu,TPE,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9009.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singha Chau,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9036.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chung Kiu Yau,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9365.8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ho Yat Winson Lee,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9490.3,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chun Hin Hui,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9588.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Ho Tsang,HKG,10/14/2016,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,38.0,9612.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
