athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Florian Wellbrock,GER,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6780.9,1.0,1362.5,2726.1,4105.4,5467.9,6780.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6781.4,2.0,1372.2,2733.4,4106.6,5474.3,6781.4,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6781.7,3.0,1364.3,2728.0,4105.1,5469.5,6781.7,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6781.9,4.0,1372.6,2734.9,4109.3,5472.5,6781.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6784.3,5.0,1375.4,2736.6,4112.0,5477.7,6784.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6785.9,6.0,1377.7,2732.2,4110.7,5478.0,6785.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,NED,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6789.2,7.0,1398.3,2751.5,4110.9,5471.1,6789.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,GER,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6806.0,8.0,1384.6,2743.5,4112.1,5483.0,6806.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6807.8,9.0,1402.4,2761.4,4114.1,5496.0,6807.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,6810.3,10.0,1403.8,2761.9,4117.5,5471.5,6810.3,,,,,,,,,,,,,,,,,,,,,,,,,,
