athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kirill Abrosimov,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,45.0,6729.31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Adeev,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6738.16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6739.16,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6741.46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6742.51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6750.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6753.41,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6756.36,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anton Evsikov,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6756.56,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6759.36,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6771.46,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6774.36,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6790.16,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6888.81,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonatan Ahdut,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6889.86,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6905.81,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6907.61,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6910.66,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6912.06,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6912.16,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmitri Titov,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6913.41,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Dolgov,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6916.96,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Soloveychik,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6919.81,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batuhan Ecrin Pinar,TUR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,6996.46,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdan Petre,ROU,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7043.51,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Polishschuk,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7049.51,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fedor Matveev,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7117.51,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levy Orr Horev,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7118.21,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonatan Sharon Rosin,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7121.36,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7129.71,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Jedel,SWE,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7141.31,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vladislav Utrobin,RUS,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7158.86,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alper Cagatay Ustununal,TUR,03/08/2020,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,70.0,7291.86,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
