athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6752.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6754.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6757.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6759.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6759.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6765.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6775.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6775.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6777.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6782.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6788.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,38.0,6792.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
