athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Axel Reymond,FRA,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19255.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19263.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Ghettini,ITA,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19269.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19280.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,ITA,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19280.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19377.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,BRA,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,19689.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Carrizo Yunges,ARG,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,20003.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,ARG,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,20108.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matias Diaz Hernandez,ARG,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,20761.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,ARG,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,21058.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,MKD,08/24/2019,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,14.0,21123.8,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
