athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Dario Verani,ITA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18141.5,1.0,467.1,1199.1,1822.2,2334.1,3073.3,3701.5,4207.4,4947.8,5576.0,6076.2,6811.1,7406.9,7887.0,8612.7,9226.2,9704.6,10422.0,11037.0,11525.0,12248.2,12867.1,13353.2,14062.9,14646.6,15121.8,15823.3,16410.5,16882.7,17578.5,18141.5,
Axel Reymond,FRA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18142.7,2.0,455.1,1186.3,1816.0,2321.7,3065.1,3694.0,4208.6,4948.7,5570.3,6065.3,6801.6,7389.2,7877.4,8604.2,9220.0,9702.2,10416.8,11026.8,11515.1,12245.2,12856.7,13347.9,14054.0,14640.1,15116.3,15819.3,16407.2,16879.4,17575.7,18142.7,
Peter Galicz,HUN,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18155.4,3.0,464.7,1190.6,1822.6,2325.8,3078.3,3705.5,4203.7,4952.8,5581.3,6073.4,6813.6,7405.5,7882.3,8617.5,9226.5,9708.9,,11034.4,11524.0,12255.7,12867.1,13358.1,,14651.6,15125.1,,16417.4,16887.5,17586.8,18155.4,
Marcel Schouten,NED,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18166.7,4.0,473.3,1193.9,1821.2,2325.6,3070.3,3697.3,4206.0,4942.4,5572.6,6075.3,6808.8,7401.5,7882.1,8611.6,9223.4,9708.6,10422.4,11030.4,11518.4,12250.1,12865.5,13355.4,,14649.3,15122.1,15827.2,16414.4,16883.6,17582.4,18166.7,
Kyle Lee,AUS,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18168.5,5.0,453.7,1180.5,1813.5,2321.3,3057.9,3693.4,4193.9,4939.6,5565.9,6064.9,6799.7,7385.8,7874.1,8602.3,9213.1,9700.2,10414.8,11027.7,11516.1,12248.7,12859.6,13347.9,14059.9,14640.7,15119.8,15822.2,16408.5,16879.7,17575.7,18168.5,
Lars Bottelier,NED,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18171.6,6.0,458.1,1189.9,1815.6,2323.6,3069.2,3697.1,4206.2,4943.7,5570.9,6072.1,6807.4,7390.5,7886.6,,9217.1,9702.1,10419.2,11031.7,11530.7,12253.5,12867.1,13350.4,14062.8,14642.9,15121.7,15829.9,16417.8,16890.5,17588.6,18171.6,
Matteo Furlan,ITA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18173.8,7.0,459.3,1189.4,1819.2,2324.1,3071.8,3698.0,4205.1,4941.7,5574.2,6071.4,6803.5,7389.7,7887.1,8615.3,9219.6,9704.1,10428.3,11032.4,11523.5,,12864.3,13351.4,14065.1,14645.3,15118.3,15824.0,16411.4,16884.3,17581.2,18173.8,
Akos Kalmar,HUN,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18232.1,8.0,450.4,1175.4,1809.7,2314.2,3059.0,3693.2,4194.6,4935.0,5565.6,6062.6,6795.3,7384.9,7874.7,8599.1,9211.5,9695.6,10414.1,11029.5,11517.7,12245.0,12859.2,13350.9,,14643.7,15123.7,15821.9,16410.9,16891.7,17586.6,18232.1,
Cheng-Chi Cho,TPE,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18258.7,9.0,467.6,1202.4,1823.3,2330.3,3081.9,3702.7,4210.9,4962.5,5585.1,6075.1,6817.6,7425.6,7913.9,8632.1,9227.0,9709.6,10430.3,11038.3,11525.6,,12866.8,13361.8,14074.5,14658.6,15126.3,,16418.4,16900.7,17642.0,18258.7,
Alberto Martinez,ESP,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18262.5,10.0,460.0,1192.5,1815.2,2325.5,3069.6,3695.8,4198.9,4944.2,5573.5,6074.1,6809.4,7396.8,7885.6,8609.8,9232.0,9704.9,10422.8,11036.5,11523.5,,12865.3,13355.5,,14655.2,15128.0,,16420.8,16901.5,17647.3,18262.5,
Andreas Waschburger,GER,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,25.0,18287.8,11.0,462.8,1190.5,1817.6,2324.2,3066.8,3696.0,4201.5,4941.6,5572.4,6069.0,6802.4,7394.4,7884.9,8608.0,9215.3,9703.9,10421.5,11030.8,11524.1,12249.1,12864.1,13362.0,,14649.7,15126.1,15827.8,16415.9,16898.6,17649.0,18287.8,
