athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6630.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6651.02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6666.01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Sanzullo,ITA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6667.02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6671.05,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6673.02,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6673.07,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,GBR,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6675.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6675.05,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6678.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessio Occhipinti,ITA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6679.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6679.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6679.04,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6679.06,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6679.07,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,GER,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6681.01,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6682.05,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samuel Pizzetti,ITA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6683.05,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Drigan,HUN,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6685.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Márk Tabi,HUN,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6686.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6693.05,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaspar Andrade Budino,ESP,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6700.07,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,SRB,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6709.04,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6717.07,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fares Zitouni,FRA,06/30/2018,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,48.0,6726.02,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
