athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Mateusz Sawrymowicz,POL,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6639.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6659.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Micka,CZE,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6663.03,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6669.06,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6670.07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6671.04,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Kutnik,CZE,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6672.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6674.08,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6674.08,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6678.07,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Bianchi,ITA,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6679.01,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Bryan,IRL,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6688.07,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6690.04,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6695.03,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6707.01,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6725.01,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mattelaer,BEL,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6814.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6867.08,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alon Lerner,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,6879.1,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Soloveychik,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,7230.05,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,03/20/2016,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,30.0,7238.01,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
