athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
David Betlehem,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3098.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3113.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seres Hunor Kovacs,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3125.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3228.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3284.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maor Goralnik,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3288.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3303.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3306.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Filadelli,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3310.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3314.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3315.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,39.0,3315.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
