athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Bertrand Venturi,ITA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6754.61,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rostislav Vitek,CZE,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6754.95,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Capell,AUS,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6766.64,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Csaba Gercsak,HUN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6767.42,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Warkentin,USA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6769.77,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ky Hurst,AUS,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6770.91,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Monir El Zanaty,EGY,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6771.57,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spyridon Gianniotis,GRE,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6772.26,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aljaz Ojstersek,SLO,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6772.38,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo Monasterio,VEN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6780.27,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilles Rondy,FRA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6781.57,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noa Sakamoto,USA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6782.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Santacaterina,AUS,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6783.42,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Ballem,CAN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6785.84,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saleh Mohammad,SYR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6788.69,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Ricardo Escobar Torres,MEX,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6797.92,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Pavao,BRA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6799.51,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippe Dubreuil,CAN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6806.07,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Bircher,GBR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6814.66,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonatan Florencio,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6831.67,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Dias,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6836.61,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Molina,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6842.43,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6919.6,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Schelvis,NED,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6943.56,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Panting,GBR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,6995.37,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petar Stoychev,BUL,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7001.83,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stéphane Gomez,FRA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7006.26,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolando Salas,VEN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7024.18,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Charlesworth,GBR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7057.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgeny Koshkarov,RUS,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7086.64,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Genet,FRA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7150.12,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kvetoslav Svoboda,CZE,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7182.08,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Tobin­-Daignault,CAN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7217.97,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mazen Mohamed Aziz,EGY,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7266.51,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Faure,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7282.4,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Chiu,MEX,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7306.62,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiaan Reynen,NED,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7315.9,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Viegas,POR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7564.92,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fouad Shaikh Bakri,SYR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,7952.95,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Valeriani,ITA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,8905.83,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Rafaj,CRO,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,56.0,9045.52,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
