athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Gregorio Paltrinieri,ITA,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3085.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3085.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3088.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3089.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zalan Sarkany,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3092.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3095.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunor Kovacs-Seres,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3120.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netaniel Pushka,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3267.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Pinter,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3313.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3353.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Floresfertin,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3451.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilay Ben-Peretz,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3473.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shon Tokrov,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3475.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yotam Warshavsky,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3479.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eshkol Mazor,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3487.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eli Bezman,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3649.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Rozenshtrakh,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3650.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alon Prizooselkis,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3658.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sagi Avni,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3774.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dekel Risin,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3790.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omer Lev,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3797.8,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orel Steinberg,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3819.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotem Kamil,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3919.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rom Keinan,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3919.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dinadam Chen,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3964.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roei Carmeli,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,3982.4,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eithan Diamond,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,4034.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Astakhov,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,4035.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liron Shuker,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,4135.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eylon Tahar,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,33.0,4202.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
