athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6808.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fares Zitouni,FRA,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6821.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6824.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6827.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6827.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6860.11,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samuel Matte,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6888.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Finco,BRA,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6923.42,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,ARG,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,6960.12,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7034.67,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7056.55,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,BRA,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7076.89,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Pouliot,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7114.15,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7173.69,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Wright,NZL,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7272.73,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethan Phullips,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7397.63,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryley Mcrae,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7462.44,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxime Gagnon,CAN,07/21/2019,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,19.0,7607.17,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
