athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Kristof Rasovszky,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6935.2,1.0,867.7,1755.0,2640.6,3515.1,4387.1,5260.2,6114.7,6935.2,,,,,,,,,,,,,,,,,,,,,,,
Domenico Acerenza,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6935.5,2.0,867.8,1759.0,2642.7,3518.8,4389.2,5264.7,6119.5,6935.5,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6937.2,3.0,869.5,1762.6,2643.4,3529.4,4393.9,5269.8,6118.9,6937.2,,,,,,,,,,,,,,,,,,,,,,,
Marc-Antoine Olivier,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6940.2,4.0,876.0,1761.5,2645.9,3521.2,4393.0,5266.9,6116.5,6940.2,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6950.8,5.0,874.7,1763.0,2645.2,3520.6,4390.2,5267.1,6121.0,6950.8,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6951.4,6.0,872.8,1764.8,2646.8,3523.9,4391.7,5270.0,6120.9,6951.4,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6952.9,7.0,874.5,1761.7,2647.0,3522.9,4395.5,5271.5,6122.5,6952.9,,,,,,,,,,,,,,,,,,,,,,,
Zalan Sarkany,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6956.2,8.0,878.6,1764.3,2648.7,3517.6,4396.0,5268.6,6123.7,6956.2,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6983.8,9.0,878.8,1772.6,2654.9,3533.7,4413.7,5275.1,6149.5,6983.8,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6985.2,10.0,880.5,1775.0,2654.2,3534.0,4407.9,5277.5,6137.0,6985.2,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6985.3,11.0,884.2,1770.4,2654.3,3532.8,4405.7,5278.1,6139.2,6985.3,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6985.7,12.0,876.8,1770.9,2650.0,3531.2,4397.9,5270.6,6131.5,6985.7,,,,,,,,,,,,,,,,,,,,,,,
Fares Zitouni,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6985.8,13.0,889.4,1778.2,2660.2,3532.7,4406.1,5274.7,6137.0,6985.8,,,,,,,,,,,,,,,,,,,,,,,
David Betlehem,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6986.3,14.0,877.2,1771.1,2653.3,3527.3,4400.7,5282.8,6147.7,6986.3,,,,,,,,,,,,,,,,,,,,,,,
Pasquale Sanzullo,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,6990.0,15.0,868.9,1758.3,2641.1,3518.6,4387.0,5263.7,6126.6,6990.0,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7004.8,16.0,883.9,1777.4,2657.4,3533.8,4407.4,5286.6,6149.5,7004.8,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,CAN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7058.7,17.0,883.1,1778.3,2649.1,3527.9,4397.5,5272.0,6161.0,7058.7,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7076.2,18.0,876.7,1769.8,2649.0,3529.5,4408.2,5291.6,6185.4,7076.2,,,,,,,,,,,,,,,,,,,,,,,
Peter Galicz,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7079.6,19.0,882.6,1771.2,2663.4,3538.4,4420.1,5295.3,6175.0,7079.6,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7079.7,20.0,884.5,1774.7,2658.5,3536.5,4411.8,5296.8,6191.4,7079.7,,,,,,,,,,,,,,,,,,,,,,,
Hunor Kovacs-Seres,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7094.8,21.0,878.5,1774.0,2655.8,3537.3,4418.5,5297.6,6191.2,7094.8,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7108.5,22.0,873.8,1769.0,2648.0,3528.3,4400.8,5283.9,6184.1,7108.5,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,39.0,7191.5,23.0,876.4,1783.6,2665.2,3538.6,4422.7,5319.9,6257.0,7191.5,,,,,,,,,,,,,,,,,,,,,,,
