athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Rachele Bruni,ITA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7571.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliana Okimoto Cintra,BRA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7575.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7582.72,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paola Perez,VEN,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7583.08,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adeline Furst,FRA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7614.69,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7620.75,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Kulik,RUS,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7622.29,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7653.97,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cecilia Biagioli,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7655.72,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ophelie Aspord,FRA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7671.25,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emily Brunemann,USA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7671.84,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astridi Turbe,VEN,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7672.37,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liliana Hernandez,VEN,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7680.28,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silvie Rybarova,CZE,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7724.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karelis Del Carmen Clemant Materano,VEN,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7756.74,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nataly Caldas Calle,ECU,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7760.06,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7790.12,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julia Arino,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7820.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florencia Mazzei Villegas,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7945.06,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esther Nunez Morera,ESP,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,7988.68,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilar Geijo,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,8062.65,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Karin Romero Serwatka,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,8121.81,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayte Puca,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,8198.93,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
María Celeste Puñet,ARG,02/07/2016,FINA World Cup,"Viedma, ARG",10.0,NW,Neutral,27.0,8389.49,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
