athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Aurelie Muller,FRA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7213.7,1.0,776.6,1111.1,1871.6,,2927.8,3680.0,4392.0,4730.0,5498.0,6203.0,6539.0,7213.7,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7217.0,2.0,787.5,1139.2,1910.5,,,3703.0,,4739.0,5515.0,6210.0,,7217.0,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7217.2,3.0,788.9,1136.0,1912.8,,,3689.0,,4735.0,5498.0,,6540.0,7217.2,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7217.2,3.0,,1122.3,1884.4,2588.7,2936.8,3692.0,,4736.0,5508.0,,6542.0,7217.2,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7218.3,5.0,,1135.2,1904.9,2607.5,,3695.0,,4739.0,5502.0,6206.0,6547.0,7218.3,,,,,,,,,,,,,,,,,,
Haley Anderson,USA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7225.9,6.0,780.7,1126.8,1897.0,2599.6,2947.1,3703.0,,4742.0,5513.0,,6547.0,7225.9,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7226.1,7.0,,1113.8,1873.6,,2938.0,3687.0,,4744.0,5514.0,,6549.0,7226.1,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7228.4,8.0,785.2,1129.3,1891.7,2597.0,2941.7,3697.0,4399.0,4740.0,5512.0,6212.0,6552.0,7228.4,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7230.0,9.0,769.6,1120.4,1892.3,2597.5,2935.2,3699.0,,4740.0,5511.0,6213.0,6548.0,7230.0,,,,,,,,,,,,,,,,,,
Ashley Twichell,USA,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7241.3,10.0,773.4,1122.0,1889.9,,,3689.0,,4742.0,5505.0,,6551.0,7241.3,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,07/16/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,62.0,7265.2,11.0,789.6,1137.1,1903.5,,,3706.0,4427.0,4762.0,5521.0,6231.0,6565.0,7265.2,,,,,,,,,,,,,,,,,,
