athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7561.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7642.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7644.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7650.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7651.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7652.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7657.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7662.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Balogh,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7719.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7724.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7724.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7725.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7726.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7727.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7731.3,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7732.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7772.9,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7773.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orian Gablan,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7842.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,7946.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Sanchez Lora,ESP,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8166.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Valloni,SMR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8173.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Vas,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8209.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omer Shwartz,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8329.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofek Adir,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8478.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Taszhanova,KAZ,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8510.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8635.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bekky Pozdner,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,8967.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Nett,HUN,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,9076.6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tal Ashkenazi,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,9150.4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Goldenberg,ISR,03/24/2022,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,32.0,9176.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
