athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Alisia Tettamanzi,ITA,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4311.96,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4386.96,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Babkina,RUS,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4389.98,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veronica Santoni,ITA,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4389.98,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olga Kozydub,RUS,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4391.02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laerke Toft Ruby,DEN,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4468.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polina Kharitonova,RUS,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4499.02,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackie Gade,DEN,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4551.03,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Brendstrup,DEN,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4553.02,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraenzi Heinrich,GER,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4649.01,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hilal Zeyneb Sarac,TUR,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4663.01,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christine Ekman,SWE,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4663.96,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yakut Ayse Yaprak,TUR,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,4783.97,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleyna Nur Sungur,TUR,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,5269.02,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sude Nur Sucan,TUR,08/25/2018,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,15.0,5269.97,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
