athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3476.0,1.0,476.1,,1205.1,1661.1,1826.1,2375.1,2821.7,2993.2,3476.0,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3477.0,2.0,467.7,638.8,1201.6,1653.4,1821.0,2374.0,2824.8,2997.3,3477.0,,,,,,,,,,,,,,,,,,,,,
Hannah Moore,USA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3478.0,3.0,466.2,638.4,1212.1,1662.3,1830.0,2385.8,2824.8,3002.8,3478.0,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3478.0,3.0,464.2,635.2,1209.2,1656.9,1828.4,2376.5,2823.2,2995.9,3478.0,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3478.7,5.0,473.6,637.3,1208.0,1660.1,1828.1,2375.9,2825.7,,3478.7,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3479.0,6.0,464.3,635.3,1209.8,1663.3,1829.1,2375.2,2824.5,2991.9,3479.0,,,,,,,,,,,,,,,,,,,,,
Ashley Twichell,USA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3480.0,7.0,473.5,642.8,1206.4,1657.5,1828.2,2377.4,2829.1,3002.1,3480.0,,,,,,,,,,,,,,,,,,,,,
Yawen Hou,CHN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3480.9,8.0,468.7,639.5,1213.7,1661.1,1829.0,2381.6,2825.2,2995.5,3480.9,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3481.5,9.0,464.5,635.8,1200.6,1654.2,1820.7,2371.6,2823.2,3015.2,3481.5,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3489.1,10.0,472.7,640.2,1211.5,1661.3,1831.1,2379.5,2825.5,2995.7,3489.1,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3491.6,11.0,467.9,641.0,1203.4,1657.1,1821.4,2374.0,2822.9,,3491.6,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3491.8,12.0,478.5,654.2,1211.5,1665.0,1831.9,2379.0,2826.6,2997.1,3491.8,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3491.9,13.0,462.0,631.1,1204.6,1658.3,1827.3,2377.3,2824.2,2995.1,3491.9,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3492.0,14.0,462.1,631.9,1208.6,1658.6,1827.6,2379.9,2826.3,2998.2,3492.0,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3492.0,15.0,467.6,634.0,1198.4,1660.0,1827.6,2379.6,2827.0,2999.0,3492.0,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3492.1,16.0,476.7,652.1,1215.5,1666.0,1844.5,2388.8,2839.3,3010.2,3492.1,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3492.2,17.0,480.9,651.1,1210.1,1665.4,1840.1,2386.7,2831.5,3007.1,3492.2,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3494.8,18.0,477.6,657.6,1216.9,1665.8,1842.6,2385.5,2830.3,3002.4,3494.8,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.2,19.0,484.3,659.1,1215.0,1666.3,1840.2,2383.7,2831.5,3005.4,3497.2,,,,,,,,,,,,,,,,,,,,,
Mariia Novikova,RUS,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.3,20.0,466.9,635.8,1218.8,1661.5,1828.6,2380.6,2827.0,2998.3,3497.3,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.4,21.0,476.0,648.3,1211.0,1663.6,1837.8,2379.6,2828.5,3011.3,3497.4,,,,,,,,,,,,,,,,,,,,,
Valeriia Ermakova,RUS,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.5,22.0,478.0,654.9,1213.4,1663.5,1837.6,2385.5,2830.2,3008.1,3497.5,,,,,,,,,,,,,,,,,,,,,
Siyu Yan,CHN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.6,23.0,468.8,644.1,1214.5,1661.1,1826.6,2383.3,2827.4,3002.0,3497.6,,,,,,,,,,,,,,,,,,,,,
Kate Farley Sanderson,CAN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.7,24.0,474.6,648.9,1209.2,1661.6,1834.3,2384.1,2831.5,3006.9,3497.7,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.8,25.0,474.3,645.6,1210.1,1664.9,1829.0,2384.0,2829.1,2999.0,3497.8,,,,,,,,,,,,,,,,,,,,,
Julia Arino,ARG,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3497.9,26.0,477.5,651.0,1215.8,1665.9,1837.0,2384.8,2833.6,3003.0,3497.9,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3498.0,27.0,467.4,641.2,1210.5,1667.4,1845.9,2390.4,2833.9,3015.2,3498.0,,,,,,,,,,,,,,,,,,,,,
Chantel Lily Jeffrey,CAN,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3498.1,28.0,473.8,649.5,1218.1,1666.4,1838.0,2387.4,2828.8,3004.6,3498.1,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3584.0,29.0,480.4,657.8,1220.6,1663.9,1840.4,2405.3,2882.3,3066.1,3584.0,,,,,,,,,,,,,,,,,,,,,
Chloe Gubecka,AUS,07/16/2019,FINA World Championships,"Gwangju, KOR",5.0,NW,Neutral,54.0,3590.6,30.0,478.8,650.7,1218.8,1666.1,1843.5,2407.9,2876.5,3055.3,3590.6,,,,,,,,,,,,,,,,,,,,,
