athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Larisa Ilchenko,RUS,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3641.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekaterina Seliverstova,RUS,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3643.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kate Brookes-Peterson,AUS,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3647.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Britta Kamrau-Corestein,GER,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3647.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jana Pechanova,CZE,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3648.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliana Okimoto Cintra,BRA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3648.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessia Paoloni,ITA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3650.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Berglund,SWE,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3650.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nika Kozamernik,SLO,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3650.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yurema Requena Juarez,ESP,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3650.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yanqiao Fang,CHN,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Sutton,USA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3651.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yiluo Wang,CHN,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cathy Dietrich,FRA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3652.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xenia Lopez Rodriguez,ESP,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina Grimaldi,ITA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3658.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lean Gingrich,USA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3658.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandra Bagley,AUS,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3658.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefanie Biller,GER,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3660.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natalya Samorodina,UKR,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3674.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreina Pinto,VEN,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3735.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Da Penha Cruz,BRA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,3860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Santiago,VEN,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4054.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Murray,CAN,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4087.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nataly Caldas Calle,ECU,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4122.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Tixe Cobos,ECU,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4182.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Gabriela Munoz Duarte,GUA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4222.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christel Erdmenger Gutierrez,GUA,02/18/2007,FINA World Championships,"Melbourne, AUS",5.0,NW,Neutral,28.0,4845.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
