athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Jeannette Spiwoks,GER,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,6697.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Martinez Guillen,ESP,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,6851.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Sanchez Lora,ESP,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,6854.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serena Stel,NED,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,6854.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimena Perez Blanco,ESP,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,6911.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariia Horodnia,UKR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7116.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celine Weil,SUI,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7220.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helena Hvid Hansen,DEN,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7283.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennedy Denby,MKD,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7318.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison Emment,GBR,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7423.4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livia Kingsland,SRB,09/24/2022,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,12.0,7687.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
