athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Paula Ruiz Bravo,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7322.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7322.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onon Katalin Somenek,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7323.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7328.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaya Simone Zabludoff,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7340.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7341.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgane Dornic,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7342.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7358.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7375.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7375.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emilie Cahuzac,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7417.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judith Navarro Silvestre,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7559.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise Houllier,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7686.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laura Dressayre,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7686.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margaux Guillaume,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7747.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgane Garcia,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7826.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ines Idier,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,7903.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charline Mace,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,8281.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celeste Vereecke,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,20.0,8347.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
