athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Leonie Beck,GER,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7097.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7099.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7102.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7110.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7110.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7110.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7113.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7114.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7138.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,12/16/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7146.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
