athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Xin Xin,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7555.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cecilia Biagioli,ARG,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7597.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7597.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7598.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliana Okimoto Cintra,BRA,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7598.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7599.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siyu Yan,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7600.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shan Lei,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7600.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yumi Kida,JPN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7604.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luomeng Ren,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7610.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dandan Yang,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7620.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaolin Yang,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7623.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7625.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svenja Zihsler,GER,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7628.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7629.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaoxiao Niu,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7633.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olga Kozydub,RUS,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7666.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muran Tian,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7697.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Kulik,RUS,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7714.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiyue Cao,CHN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7787.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,7788.6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoka Hasegawa,JPN,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,8618.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,9062.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ming Yu Claudia Wong,HKG,10/09/2016,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,24.0,9349.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
