athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Sharon Van Rouwendaal,NED,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7046.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7046.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7048.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moesha Johnson,AUS,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7050.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7050.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariah Denigan,USA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7051.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7052.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7053.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7053.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7054.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airi Ebina,JPN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7055.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7056.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Martinez Guillen,ESP,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7056.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7059.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katie Grimes,USA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7059.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7066.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leah Crisp,GBR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7070.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madeline Claire Gough,AUS,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7071.7,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7072.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7091.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ichika Kajimoto,JPN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7097.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7101.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Sandoval,MEX,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7101.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Finlin,CAN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7102.3,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7115.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7117.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amica De Jager,RSA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7118.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amber Chloe Keegan,GBR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7140.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callan Lotter,RSA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7207.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paola Perez,VEN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7222.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7255.8,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7339.8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Giordanino,ARG,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7389.1,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7436.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7438.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Makri,GRE,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7445.9,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7461.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-Shan Chantal Liew,SGP,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7462.8,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7510.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yihan Mao,CHN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7567.6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Pavlacka,CZE,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7572.6,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hae Rim Lee,KOR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7574.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulina Alanis Hernandez,MEX,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7576.6,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klara Bosnjak,CRO,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7585.3,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna Erdogan,TUR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7602.6,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Abad,ECU,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7646.7,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Wen Teng,TPE,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7648.6,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7658.7,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamonchanok Kwanmuang,THA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7662.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7685.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laila Oravsky,CAN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7756.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katja Fain,SLO,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7860.3,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungju Park,KOR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,7935.2,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Britta Schwengle,ARU,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8016.9,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi-Chen Wang,TPE,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8132.6,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yanci Vanegas,GUA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8133.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariya Fedotova,KAZ,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8161.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Taszhanova,KAZ,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8252.7,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpun Choopong,THA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8254.9,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Porres,GUA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8256.9,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alondra Itzel Quiles,PUR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8258.8,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruthseli Guadalupe Aponte Teran,VEN,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8263.6,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fatima Portillo,ESA,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8471.7,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashmitha Chandra,IND,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8471.8,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isabella Hernadez,DOM,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8498.7,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariela Guadamuro,PUR,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8551.3,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashley Yi Ting Ng,SGP,02/03/2024,FINA World Championships,"Doha, QAT",10.0,NW,Neutral,71.0,8768.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
