athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7431.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7432.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7433.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haley Anderson,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7435.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7435.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7438.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yawen Hou,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7439.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7440.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah Moore,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7440.3,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashley Twichell,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7441.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Gubecka,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7443.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7445.2,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7445.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erica Sullivan,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7449.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7452.3,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katy Campbell,USA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7452.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Brazier,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7453.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7456.8,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7458.4,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7459.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7461.2,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7461.6,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuwei Dong,CHN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7464.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7466.1,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7468.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7469.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esmee Vermeulen,NED,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7469.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7470.1,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Bosslet,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7470.3,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7470.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onon Katalin Somenek,HUN,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7481.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7488.4,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7492.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice Dearing,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7525.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielle Huskisson,GBR,02/16/2019,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,52.0,7561.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
