athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3472.9,1.0,349.7,591.0,1132.6,1501.1,1740.3,2301.3,2683.2,2928.2,3472.9,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3473.8,2.0,352.6,593.8,1136.9,1505.7,1746.4,2301.0,2685.4,2929.6,3473.8,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3474.9,3.0,350.8,592.1,1134.1,1502.8,1742.1,2302.5,2680.1,,3474.9,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3476.2,4.0,353.5,593.2,1141.0,1509.1,1748.4,2306.5,2683.7,2933.8,3476.2,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3479.0,5.0,347.1,601.8,1144.7,1508.1,1750.7,2304.2,2685.3,2929.1,3479.0,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3480.4,6.0,347.6,591.7,1135.5,1504.2,1743.2,2302.6,2680.2,2926.2,3480.4,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3480.5,7.0,346.9,595.8,1138.9,1507.5,,2304.7,2686.1,2932.9,3480.5,,,,,,,,,,,,,,,,,,,,,
Moesha Johnson,AUS,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3482.5,8.0,345.3,587.3,1128.8,1497.7,1737.6,2302.6,2683.4,2932.8,3482.5,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3486.2,9.0,352.8,598.5,1144.5,1510.9,1755.8,2308.4,2935.5,,3486.2,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3488.9,10.0,345.5,589.2,1130.5,1499.6,1737.3,2303.1,2682.2,2934.9,3488.9,,,,,,,,,,,,,,,,,,,,,
Airi Ebina,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3600.0,11.0,361.3,,1159.4,1542.5,1793.8,2360.7,2757.7,3015.8,3600.0,,,,,,,,,,,,,,,,,,,,,
Summer Smith,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3602.2,12.0,352.7,,1146.6,1525.5,1781.5,2360.8,2756.0,3017.8,3602.2,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3603.7,13.0,355.5,601.1,1145.9,1520.4,1776.6,2359.0,2754.1,3014.4,3603.7,,,,,,,,,,,,,,,,,,,,,
Angela Martinez Guillen,ESP,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3649.5,14.0,358.1,615.7,1184.4,1567.2,1829.6,2418.8,2812.4,,3649.5,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3651.5,15.0,352.5,608.6,1171.7,1562.5,1822.4,2408.8,2803.2,3069.5,3651.5,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3651.6,16.0,361.5,615.0,1180.2,1561.9,1830.9,2413.9,2817.3,3077.6,3651.6,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3654.4,17.0,351.5,604.8,1171.2,1557.2,1817.2,2409.8,2803.8,3064.0,3654.4,,,,,,,,,,,,,,,,,,,,,
Catherine Francis Van Rensburg,RSA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3655.6,18.0,348.6,,1172.7,1563.5,1826.3,2414.8,2812.1,,3655.6,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3657.1,19.0,354.9,608.7,1173.7,1563.6,,2413.6,2808.9,,3657.1,,,,,,,,,,,,,,,,,,,,,
Anna Auld,USA,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3657.2,20.0,347.6,598.6,1172.5,1559.9,,2418.5,2811.6,,3657.2,,,,,,,,,,,,,,,,,,,,,
Narin Burcunaz,TUR,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3657.4,21.0,355.1,609.5,1175.7,1567.6,1826.9,2419.9,2808.9,,3657.4,,,,,,,,,,,,,,,,,,,,,
Xiaoming Ma,CHN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3659.0,22.0,366.1,615.7,1186.6,1561.8,1831.8,2423.4,2816.7,3077.2,3659.0,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3659.1,23.0,366.4,,1170.5,1561.2,1826.9,2416.1,2807.2,,3659.1,,,,,,,,,,,,,,,,,,,,,
Vivien Balogh,HUN,06/27/2022,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,55.0,3659.2,24.0,355.2,607.1,1171.7,1562.7,,2410.9,2806.4,,3659.2,,,,,,,,,,,,,,,,,,,,,
