athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Danielle Huskisson,GBR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3586.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3592.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3594.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurora Ponsele,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3611.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3638.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilaria Raimondi,ITA,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3643.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Villaecija,ESP,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3657.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svenja Zihsler,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3659.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3663.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3679.01,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Bosslet,GER,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3724.01,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelina Kargaltseva,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3740.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3744.01,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3796.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Klimova,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3796.01,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariia Novikova,RUS,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3810.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vania Neves,POR,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3851.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,07/12/2016,European Championships,"Hoorn, NED",5.0,NW,Neutral,18.0,3876.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
