athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Aurelie MULLER,FRA,11/07/2015,LEN Cup,"Madeira, POR",10.0,NW,Neutral,5.0,7885.69,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,11/07/2015,LEN Cup,"Madeira, POR",10.0,NW,Neutral,5.0,7921.06,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice DEARING,GBR,11/07/2015,LEN Cup,"Madeira, POR",10.0,NW,Neutral,5.0,7930.02,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sophie EVANS,GBR,11/07/2015,LEN Cup,"Madeira, POR",10.0,NW,Neutral,5.0,8075.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vania Neves,POR,11/07/2015,LEN Cup,"Madeira, POR",10.0,NW,Neutral,5.0,8126.07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
